mensagem,stream,data,tipo_toxicidade
roubo essa porra,gabepeixe,2026-05-16,OBS
pqp kkkkkkkkkkk,gabepeixe,2026-05-16,OBS
wtf,gabepeixe,2026-05-16,OBS
Aí crl,gabepeixe,2026-05-16,OBS
Todo dia acorda um malandro e um otário kkkkkkkkk,gabepeixe,2026-05-16,INS
rouba da porra,gabepeixe,2026-05-16,OBS
esse é ruim demais,gabepeixe,2026-05-16,INS
Meu 7 wilds é n pagou merda nenhuma,gabepeixe,2026-05-16,OBS
Burro,gabepeixe,2026-05-16,INS
Nossa q merda,gabepeixe,2026-05-16,OBS
Pqp kkkkkkk,gabepeixe,2026-05-16,OBS
porra de jogo é esse,gabepeixe,2026-05-16,OBS
paga porra nenhuma kkkkkkk,gabepeixe,2026-05-16,OBS
"@BIPOLAR_ não, não.. vc não vai rir dessa piada ruim não",cblol,2026-05-16,INS
@tigor288 eu sei foi ruim,cblol,2026-05-16,INS
sorte que o fluxo tbm é ruim,cblol,2026-05-16,INS
ainda falam q gnar é ruim,cblol,2026-05-16,INS
@TulioLLL + é ruim,cblol,2026-05-16,INS
"vi br já é ruim, a comp do cara é cait e zoe LUL",cblol,2026-05-16,INS
Ez começa a ficar chato nesse ponto tbm,cblol,2026-05-16,INS
wtf items Ezreal ?,cblol,2026-05-16,OBS
@alex_matte ali mesmo morrendo por inib era bom pegava pressão bot,cblol,2026-05-16,INS
porra quanto replay chato,cblol,2026-05-16,"INS, OBS"
fluxo n fez alma wtf,cblol,2026-05-16,OBS
vamo porra,cblol,2026-05-16,OBS
louca problematica mandando a galera tatuar essa merda,cblol,2026-05-16,OBS
"caraio, 1 min e meio de ad sem skipp por isso a glr tá indo pro youtobas",cblol,2026-05-16,OBS
caraca  rakas tu nunca mais cagou mano,rakin,2026-05-16,OBS
eu q virei o alvo das merdas dele,rakin,2026-05-16,OBS
"OrnintorickNecromante na hora que tu falou da treta de diretoria lá e meteram advogados e já pensei, a merda ta ficando exposta e vai feder KEKW",rakin,2026-05-16,OBS
td dia aquele maluco tomanco bronca e fzd merda,rakin,2026-05-16,OBS
@cyrcees nessa poha não sabem ou conseguem separar profissional do pessoal,rakin,2026-05-16,OBS
"Esse jogo tem que ler, o @Rakin ja fodido",rakin,2026-05-16,OBS
carai perdi,rakin,2026-05-16,OBS
"krl essa build de água no novo poe ta insana slk, encharcou o mapa todo pqp",rakin,2026-05-16,OBS
la vem bixao,rakin,2026-05-16,DO
esse rockzin é o bixao KEKW,rakin,2026-05-16,DO
Essa merda de codigo é malocado em canto zuado,rakin,2026-05-16,OBS
Merda rala,rakin,2026-05-16,OBS
de porra,rakin,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo..",coreano,2026-05-16,INS
LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo...",coreano,2026-05-16,INS
Crl,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo..",coreano,2026-05-16,INS
live sucata até em LA puta que pariu,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela LIVE SUCATA DA PORRA coreanPanela,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo..",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo..",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.,",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.  ;",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo..",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo. ͏",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo...",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
Porra de 5g é esse?,coreano,2026-05-16,OBS
5G de merda,coreano,2026-05-16,OBS
Live ruim da porra peepoTomato,coreano,2026-05-16,"INS, OBS"
podre fudido,coreano,2026-05-16,OBS
live boa da porra,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo..",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
e vai se criando um clima chato,coreano,2026-05-16,INS
Foi so o carlos chegar pqp,coreano,2026-05-16,OBS
"Live ruim, streamer iniciando e chat podre. Como eu amo esse lugar",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo...",coreano,2026-05-16,INS
PQP,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"@Jado1stk se foda jado, se foda  catPunch",coreano,2026-05-16,OBS
pqp,coreano,2026-05-16,OBS
porra,coreano,2026-05-16,OBS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
"Cara… nós do chat… a gente fica aqui esperando você como se fosse importante. Organiza o dia, segura o sono, cria expectativa… pra no fim você só não aparecer. Sumir. Abandonar. Como se a gente fosse nada. E o pior é que a gente volta mesmo assim, todo dia, feito trouxa, esperando que dessa vez você se importe. Mas nunca muda. E isso vai cansando… vai machucando de um jeito ridículo.",coreano,2026-05-16,INS
